asset_id,asset_type,builtin_mat,extended_mat
1194f01b9f7a470e86995f0e65051eed,objaverse,metal,metal
119521f38def43cfb542653d615a0109,objaverse,glass,glass
1195673235ac45f2aaafd62b3f823e94,objaverse,wood,fabric
1195f58d363b433faf52bb1e336b61b1,objaverse,metal,metal
11960b2f18b34ee8b42b863eb370c72c,objaverse,wood,wood
11968bf47467451784a8e344faa02c2f,objaverse,brick,brick
1196a9afc28d41a28c9a5e8c7abf6c68,objaverse,wood,fabric
1196b323bf1b4debb7594fac3acb0586,objaverse,brick,ceramic
119705c5d88447aa9d69e8b92c34e15f,objaverse,wood,wood
11972b0fc5034ce4a50636d2a02b18eb,objaverse,wood,wood
11973f61238b4c658e54a8c5a0036922,objaverse,metal,plastic
11979e93cff24c33ac142bb115301655,objaverse,brick,ceramic
1197ed05ce854234810acc6a16707c6b,objaverse,metal,metal
119833495370486ab6afa9ada842868c,objaverse,metal,rubber
1198d49862f84587adb279e8d8465e68,objaverse,wood,wood
1198ef61edb04eaeadc0ed22541f0796,objaverse,metal,metal
11990ee8124e40ec9b930959a1540f5e,objaverse,plasterboard,ceramic
1199736697cb491a899f77c0b75112dd,objaverse,marble,ceramic
1199a88d5f524bf98ad16997acfd0042,objaverse,marble,ceramic
119a18d0f3b541478ed863ccfc6eafc2,objaverse,wood,plastic
119ad8c2058d4f1a95f400bc30c3a623,objaverse,wood,rubber
119b45b309344062b772685daee19d7d,objaverse,wood,paper
119bccf5b474423dbaf387600f0075a4,objaverse,metal,ceramic
119be7d5cb5547d89fa5a542a6ab8efe,objaverse,wood,plastic
119cb093c22e40589a4a3cc16741e6f8,objaverse,wood,plastic
119d1ae64968461094878b28cab0d3ee,objaverse,metal,metal
119d5abe285545559f2a8b25760f7354,objaverse,chipboard,paper
119d8e9e70a34c778aa41a74fd8fb0d4,objaverse,wood,wood
119e19154a6e40429c47449b7b1e2717,objaverse,metal,metal
119e3cc94ba949398717aafcbd98a6d7,objaverse,metal,metal
119f9365eafd46669096e3215b2d8abe,objaverse,wood,fabric
119ff4cfe4e04782af428b4d14fa058a,objaverse,wood,plastic
11a09315d28d453aa4afb81aa4b4ddcc,objaverse,plasterboard,fabric
11a0c7d52f6947fb986b63f8e494953d,objaverse,metal,metal
11a137f2844043bfabbfb8428ef3b365,objaverse,metal,metal
11a15b7509c54aada76b23dc32f23199,objaverse,wood,plastic
11a19a819de845168f1bb04483ab9dba,objaverse,wood,wood
11a24f39a2aa4a54aed76e40371cf0c8,objaverse,wood,plastic
11a2587d12be4d149e4e1ee48ccbb88f,objaverse,wood,fabric
11a3bc9132f24ac99deb73f219c0381e,objaverse,metal,metal
11a3c417ff9b4af8b17e570ef03a19b0,objaverse,metal,metal
11a4b72183e043f598a0106ff2cc9545,objaverse,wood,fabric
11a553b69e564b1d94e4c7e86f981ff2,objaverse,glass,plastic
11a57c25c59b43d08f067baac6d34bc4,objaverse,wood,wood
11a5d7ca6f1e43a2a8ee668935acfb1e,objaverse,metal,metal
11a600b340bb4572a434ac624b9d9075,objaverse,brick,ceramic
11a6fec52e8949669a698b101d5625eb,objaverse,marble,ceramic
11a81969ed9c4e6f8c7266fffd3f45b0,objaverse,wood,wood
11a8e30367bb48f9aecc8267fe8f22c6,objaverse,wood,plastic
11a938d93e1e428295f0e1f552305bb9,objaverse,chipboard,paper
11a9b6258add4db9bf04709199a6be71,objaverse,wood,fabric
11a9d94b143346c899487ab34976cc9c,objaverse,very dry ground,medium dry ground
11aa844a77384a7cac91f1e7d0e39544,objaverse,metal,metal
11aab5e450e640f5834da7c968b8d31c,objaverse,wood,plastic
11aada141dbb4619995069feb7abc649,objaverse,wood,plastic
11ab37a3c29b4c29aa94fcd3b2cfebd3,objaverse,chipboard,paper
11ab7d7c48bf4a1ea4f44c9ad8279c1a,objaverse,glass,ceramic
11abaab5a4e14104a9f8a8702845edef,objaverse,metal,metal
11abc1cc38244e96bc96cd5faa7b5f52,objaverse,metal,metal
11abe512a6ba4fefb074226ca1a5a31d,objaverse,wood,wood
11abede83bc44594bc055be86bdd1ec6,objaverse,wood,plastic
11ac0f3af0d342f687074c287cc24fd9,objaverse,chipboard,fabric
11ac3c9fa69b4b669d496ef6dba9522b,objaverse,very dry ground,ceramic
11ac4607f2da47e68d21f88cdcd944f4,objaverse,metal,plastic
11acb8565d4042668c0086067dadad10,objaverse,glass,ceramic
11acdf98d820452f93af8eb618b5e81b,objaverse,marble,marble
11acede7444c4376b8080de4286b0460,objaverse,metal,metal
11acf710e6c149daa8d6fb8cdc5d087f,objaverse,plasterboard,paper
11ad2549db16466babbd646ad153d4b8,objaverse,wood,plastic
11ae7599f3b640569f7ed4692acabf38,objaverse,concrete,concrete
11ae8769956c4ae0a49e57acd9d2924c,objaverse,wood,plastic
11aea877a138495a8acb2f1c27c5d72e,objaverse,glass,plastic
11aec8471f5745fe8ac8a27cbfc32057,objaverse,marble,marble
11af17ab8f3b448295182ea9fd64eff3,objaverse,glass,plastic
11af69b098cd4b28bde7a59bf2bf395a,objaverse,wood,plastic
11b0440b3bab4bb5be0e3e40e6d8251c,objaverse,wood,fabric
11b0455047ee4988b13e53e6d775d32e,objaverse,wood,paper
11b0a21217a44ff080bd9c93d43c4183,objaverse,metal,metal
11b0a3ac1f5b487f873fdf957ab0b038,objaverse,wood,leather
11b167eb5a0849c1baadc168fdd10641,objaverse,metal,metal
11b1c5e68e284765b46815875bc1e363,objaverse,wood,plastic
11b1e8a53a0646a28fc0f8e6141030c8,objaverse,wood,ceramic
11b2313b5c82410592344d6d3b009f25,objaverse,glass,ceramic
11b238423bb640e79ed6b9fac626ce93,objaverse,marble,marble
11b331549f4f4de69f41b2f8ecbd0e57,objaverse,brick,brick
11b36134b6c7459a985cabe896ed936d,objaverse,metal,plastic
11b4815a929b4d7b956017e066549252,objaverse,wood,wood
11b4d94a6f934af6b62d928387acd772,objaverse,marble,marble
11b5b5c070854c9e81c9e515b05dd119,objaverse,very dry ground,ceramic
11b6ec784603468d80ab1bd098054257,objaverse,metal,metal
11b75148751c4903bbce08be372f6ccb,objaverse,wood,wood
11b7759188b34184a10fd92d713fd607,objaverse,metal,plastic
11b863b5a1014ef09bc29fd12081e46b,objaverse,wood,plastic
11b9072ce32e457b96134d96c4a7cf5e,objaverse,metal,metal
11b97abe407b45d480b21b0767254276,objaverse,wood,wood
11b9c5c76cf84d4f99a60d15043e81f5,objaverse,plasterboard,ceramic
11ba0b8aeaf84d9eac7c7605c5b4ba92,objaverse,metal,metal
11bbd3f3532b4c4e9841be94aec8d2c8,objaverse,wood,plastic
11bcf4244b684f49ae0cfac4f6a38d9e,objaverse,very dry ground,very dry ground
11bd4bec4056488f952f22f8799a0027,objaverse,plasterboard,ceramic
11be396039444798bb03151249ee430c,objaverse,wood,wood
11bf52942206423f875351c409d43899,objaverse,wood,wood
11bfaf0e15e84f3dbdfcc1bdd280256f,objaverse,wood,plastic
11c01d2bdf9940e0b65a9c68d0f8c3b1,objaverse,brick,ceramic
11c02feeff9741ac8223fe443d9ab0d5,objaverse,marble,marble
11c0cc8835e14571bda0e49f2e742a7c,objaverse,glass,plastic
11c11849cc1d427386bd64c39078c9ef,objaverse,metal,metal
11c1444c3e414e539df98f879184b8cb,objaverse,metal,metal
11c19a5019bf4f39a6a48f91f997f427,objaverse,marble,ceramic
11c2197867a942fe986d490807bba443,objaverse,wood,wood
11c2517d0a134796a6e401a72428ac68,objaverse,wood,plastic
11c329b74f8c4b1a95e44d8c475dd452,objaverse,wood,plastic
11c3d89ad4a54a0abcbdd8a35f9725f1,objaverse,wood,plastic
11c44ae9b1fd49d2ac1a939a48069457,objaverse,wood,wood
11c46ff362254a23ab3e241cab1606f7,objaverse,metal,metal
11c5140114944a42b2ac5fd37019d207,objaverse,plasterboard,metal
11c5164559ea420bb583037239b33c75,objaverse,wood,wood
11c552ab636c465698d805c9f03e4a0f,objaverse,wood,plastic
11c592599f254277813df5792656235f,objaverse,marble,marble
11c5efb7f6514cc28b7df1c6b148bcd3,objaverse,very dry ground,ceramic
11c741bcc14b44e283eba9e588d9eee0,objaverse,glass,glass
11c824d83f90492bb47afbd957792a5c,objaverse,wood,plastic
11c8e19a051f4ecb9c9841189bc95be5,objaverse,metal,plastic
11c8e34a99094a7ab66850beeade85a2,objaverse,metal,metal
11c8f9fd13374173b1c13dd11ed7bdbc,objaverse,wet ground,fabric
11c909f11f0948bc8fae26722259e5e7,objaverse,wood,wood
11c9dcc09f414443a1e54dfeb72e5148,objaverse,metal,metal
11ca1f5c8df34118a5b492468160e3fb,objaverse,wood,wood
11ca2b1ef16a47ac97f3124b883d3555,objaverse,wood,rubber
11ca693721724b579cc68480c3ec0bd8,objaverse,metal,metal
11cb605cfc324ea7826a66e6675e9736,objaverse,metal,plastic
11cbb8ec52af42cbb5c75a5601433c0b,objaverse,metal,metal
11cc328a55c042488d02e4c25145422f,objaverse,glass,ceramic
11cc5c1cbd03441ca9ebb1cff741e60e,objaverse,very dry ground,ceramic
11ccd7007ebc40f8aad4c246d36e18f0,objaverse,very dry ground,very dry ground
11ccf6d9784e4d2dab74310294a123ae,objaverse,wood,plastic
11cd016603014df6b4decafc5ac6d4a1,objaverse,wood,plastic
11cd0cb7ad11444c864487c4e393e00e,objaverse,wood,plastic
11cdd06d68de4e42a1acf23093efddad,objaverse,wood,wood
11cde56ae9cc4c12a6e98d167b7baed6,objaverse,wood,metal
11cfaef33ac544298771c851b91f4662,objaverse,metal,plastic
11cff426634746d8a0b051f172d7ea91,objaverse,ceiling board,paper
11d03f8455894c6b946525f4cab5d32a,objaverse,metal,metal
11d08c83d14d4c0c88495369560c9ff4,objaverse,metal,metal
11d0ef4ede1a4ae9a738b78325cf6169,objaverse,wood,wood
11d146c3974f420590858e2c486ec580,objaverse,chipboard,paper
11d18396863242a19e29e0259755bfa9,objaverse,metal,metal
11d1e3e454f840e38e2481c11a3dbea8,objaverse,marble,marble
11d2306b928f4e52a7c04d94be6e2162,objaverse,very dry ground,ceramic
11d29cf9caee433fb05f939ba7616055,objaverse,metal,metal
11d3a8b9e37948028423bcf1caf95f67,objaverse,marble,ceramic
11d3ae9f9b3d46e79e4068feb3cc9f51,objaverse,wood,paper
11d4295806ab4eb989c779b5b0af5d3e,objaverse,wood,plastic
11d45085a31d422cb2b28eb7328d989a,objaverse,wood,wood
11d48f5e500f475f9e9d26e91be55ab9,objaverse,wood,paper
11d4d7cfede64a35a729d4fabc9078d5,objaverse,wood,wood
11d4fd6435cc4375b8f6427421ca7bab,objaverse,wood,wood
11d5cd8209444835bd08f083a52704be,objaverse,metal,metal
11d6152636904598a04b23ff36fb7aa3,objaverse,wood,wood
11d6edfdf58142e78d5435dc4bc03460,objaverse,wood,wood
11d8e618612d47409deac08d8a5934e5,objaverse,glass,plastic
11d99f18981e47278927179aea387608,objaverse,wood,plastic
11d9a9ce47ef4d11afa0d7c50e202aa2,objaverse,metal,plastic
11d9c7ee94734344934f5cf8dbf34ade,objaverse,wood,plastic
11d9f50693174a5c821b25fb0aab90a2,objaverse,metal,metal
11da752794d4488c8e012198ba559dbe,objaverse,metal,metal
11dacbe1764e4a15baa904b59a2fd9af,objaverse,metal,metal
11dadbf7ac904aec8af662af023803c9,objaverse,marble,marble
11db231a6dea46529a1104c0f149267d,objaverse,marble,marble
11db9dd277da47e59761cf4e3a04c3ec,objaverse,wood,fabric
11de2b21ec264c0a814ac024c45ab425,objaverse,wood,wood
11dee93d55f945ad9a4a1e0809e8243b,objaverse,wood,plastic
11dfbd61f02a491a98119bdb482f818e,objaverse,wood,wood
11e0c6453f3a4881aa8d118a92787505,objaverse,brick,ceramic
11e10abe691a4f3aa698bb807e0004e7,objaverse,wood,fabric
11e12ef5542a418f9ec9b6ed4db4d077,objaverse,wood,plastic
11e1645fd3554ad48e64dbdfc76cd73c,objaverse,metal,metal
11e2bdb9cd684da88d4dc22b4b1541cd,objaverse,glass,ceramic
11e2c925e64b4b778c2aef3b32a77633,objaverse,wood,wood
11e314d8d79442208e5c6beae0b30288,objaverse,wood,plastic
11e35112c6d4406faf23497c9011cbd6,objaverse,glass,plastic
11e3894ab1af40f5a287cbd75bd3e9d8,objaverse,wood,plastic
11e4547c9b0f4b00bc0b5f7bac1b51d1,objaverse,metal,metal
11e4635a824e48a8bba8b17b0bd4d19c,objaverse,wood,wood
11e49b91746843e397340869c2afbe02,objaverse,wood,plastic
11e572d8b4214f02955ed4f97dfe2afc,objaverse,wood,rubber
11e57cd80a584dca8d5170a9b89275c2,objaverse,wood,wood
11e6dc22664c4688b4b740f2007b7a84,objaverse,glass,glass
11e796b80f214de2a3d24569b4dccf1c,objaverse,metal,metal
11e7e6085d404018a92391189e48e99e,objaverse,wood,plastic
11e82449dbfc4c8fa3f96dc543ac6a09,objaverse,marble,ceramic
11e88229b18a45dcbf8b854464ff8303,objaverse,very dry ground,very dry ground
11e8c392dea24e128d8920d80c1948c3,objaverse,glass,plastic
11e92765411b4727acb5f67eac462aa6,objaverse,metal,plastic
11e987ebc8b144b4ba89b477de870182,objaverse,brick,ceramic
11ea34608c3f4552a53dd118ed002894,objaverse,metal,ceramic
11eab0847a14420cb8e9579b1538e75e,objaverse,metal,metal
11eaf756e71a4269b81d2fe952fe31dc,objaverse,wood,wood
11ebd196b7b44c02a8dc89ae129b1860,objaverse,wood,wood
11ebe2b5f104463b95060dbd7957faaa,objaverse,metal,metal
11ece2bb4a4f4716bc02402d616ffc19,objaverse,metal,metal
11ed0808fff74f6b8c5a3548743b0b03,objaverse,wood,wood
11ed23dd653b40e9bc4c144039816466,objaverse,wood,fabric
11ed5efe8773425c9a534b6e6136c7f6,objaverse,wood,wood
11edb6b24c35444cab6c979a1c8543b1,objaverse,wood,wood
11eddee151d043c7897e44087d2aed1c,objaverse,metal,plastic
11ee2c1c13464671b8b6f4486ee474a0,objaverse,metal,glass
11ef58b1d5b341c5adb841d9af04e00f,objaverse,wood,wood
11efdedb4ca149fd8d3db944c4eaeee2,objaverse,metal,metal
11efdee8d5bb46828c1a8c615f6190ae,objaverse,wood,fabric
11f17764f0b145868a7c199ad612a51c,objaverse,marble,marble
11f19c1a73ee40b4b1f941ae4718cf2c,objaverse,wood,wood
11f1a6720e844de789c776facc3ce4e1,objaverse,wood,wood
11f1b48fc86e4f0babf9ffa46c76d19b,objaverse,wood,plastic
11f1c532b95c45ac86ed009bb184a355,objaverse,metal,metal
11f226b134794aa3a2e4239696c8c3e7,objaverse,wood,fabric
11f23da3faf04c34a7bb6978e921853c,objaverse,wood,ceramic
11f2f821f1e1417bbc01ee01d67fae6c,objaverse,metal,plastic
11f325d1efc1450bb6e9de60b6c58f06,objaverse,plasterboard,metal
11f34db97d5e4568b92a48803e199070,objaverse,glass,plastic
11f38ec8166c46198a9a308aa0b0256c,objaverse,metal,plastic
11f4dcaec01e46a0992e8dbc62950319,objaverse,wood,plastic
11f669d6e63346edb48d27e80cd14586,objaverse,metal,plastic
11f6bfba7d5f4ba4ab64c09372b0c079,objaverse,wood,fabric
11f6f9d9375943b38a0d0155d55e397e,objaverse,wood,plastic
11f79e5ddbe64eb390964a330b79ae74,objaverse,metal,metal
11f890da243f4b62bc4bb1bc981aacaf,objaverse,metal,plastic
11f8b65d629c4601ac9a9b9438abfd1e,objaverse,wood,fabric
11f99195189e452db405fc533c79573e,objaverse,metal,metal
11fa088579f84a559ce37dedd55cbafe,objaverse,wood,wood
11fac60052af47819edc843c29b1196d,objaverse,plasterboard,plastic
11fbf29cf48743abb02437a24fbe6d40,objaverse,plasterboard,paper
11fc0ebdbc294bdb8bbe7e3f186896ee,objaverse,wood,food
11fca87f9b1641e7893d2e2b0ad3807d,objaverse,glass,glass
11fcf44abe6c462eb37a9076e44bb552,objaverse,wood,wood
11fd8f2c624e41078d8d8290fc2726eb,objaverse,wood,fabric
11febec406e248cbbafef450304b683a,objaverse,very dry ground,fabric
11ff0e06e4924e2f819bfa52cb6dd06f,objaverse,metal,metal
11ff230f130345e6bf504f466280c3dc,objaverse,wood,fabric
11ffb1a215724a81b5249f3260c25342,objaverse,very dry ground,plastic
11ffdc0bcc9545b7ab69868fdfed514b,objaverse,metal,plastic
1200353e5877496cab31332eec66c79b,objaverse,metal,plastic
12004b87e25c4bcb8f755efd6dca7328,objaverse,metal,metal
1200e1add4ec4264b2f9949e6b0ffefd,objaverse,wood,food
120100f0018542679efb049e9698f4a2,objaverse,wood,wood
12011d0f22c84a919d30186fd3da59e9,objaverse,wood,plastic
1201349dfa244822a4754a5a346e1c46,objaverse,wood,wood
120150c957bf4e5d82e6dd564b8c6fc9,objaverse,metal,metal
1201ec6e267c4720aa29ad236dc463b2,objaverse,glass,plastic
120227461efb43f48777e8fc13b512cb,objaverse,wood,ceramic
1202ff87c7214f998cdbc12a16f09cfb,objaverse,glass,plastic
12039ba9fb0e48358214733e574bb8ff,objaverse,metal,metal
1203b7fa08c546ac98ea5e9c5581a48b,objaverse,glass,ceramic
1204400cefc7470e8da39ca618f393cd,objaverse,metal,plastic
1204b5ece8b042bbbe9613cf12de21d3,objaverse,wood,plastic
1204ed68e9d04aacac3bed17a93a22d9,objaverse,glass,plastic
1205a9e960c143d9869359a5362b57e0,objaverse,wood,ceramic
12064dfcb76743f0a501132c49bbb6c3,objaverse,wood,plastic
12069e301a7d43958c25e4ace3430314,objaverse,metal,metal
120771dca01f44539491395b8daec730,objaverse,metal,metal
12079c398b3a4e8db2d1f9a4da6b29d4,objaverse,metal,metal
1207c326615c43a78e9944c33ba401a5,objaverse,brick,ceramic
120848ae209f4e159a66e33fd739a9ba,objaverse,metal,metal
120922e353294fd6863d8750f1cf9f20,objaverse,wood,plastic
120acbec47594bb1b0e51fbb5f9eae62,objaverse,chipboard,paper
120b73c1182b4e0088a02c69fe394681,objaverse,wood,plastic
120ba1b57fe841c9892e48cc576141a1,objaverse,plasterboard,ceramic
120c6077533d493793d99e736a26db06,objaverse,wood,wood
120e0255832145c2ac1752a621acd33d,objaverse,wood,plastic
120e1c12a60f4ee8ad9110fb99c91236,objaverse,glass,ceramic
120e2c81860341b08725c94fad22beba,objaverse,very dry ground,very dry ground
120e3bc05cbb4d3283a20aa952a94bb7,objaverse,metal,metal
120e5289ba404897873f66ece3be72bf,objaverse,glass,plastic
120ef34cfc864317aa322a35bdf20f31,objaverse,wood,chipboard
121131befe404aee9165a4d3e47804f3,objaverse,marble,marble
12113d34eca34f619dfcafaf9ae36a2a,objaverse,metal,metal
1211c6ab22f44140b30c0c87c5ed2454,objaverse,metal,metal
12125552604345b48af0543d4c397a9e,objaverse,wood,wood
12126491216b49c7b8b128c950e57ca3,objaverse,metal,metal
12129ccec914482dad760607dfb8583a,objaverse,wood,leather
1212df0ac3314f009c6f7dc23bf0cdac,objaverse,wood,wood
121310a3fb834e0791a35c95d5b5ec30,objaverse,glass,ceramic
1213acc4305f4ffab6f108436d48b74b,objaverse,metal,metal
1213cb19a69d40108f84809febf2ac9b,objaverse,wood,plastic
1213fd35d3394f29ad266101ddef9156,objaverse,metal,metal
121529a8084649d6984c4984254af368,objaverse,metal,metal
12153690430e4a98a8afc113c451bfd8,objaverse,wood,plastic
1215bedca5fe4b13986e7af15679d7d7,objaverse,metal,metal
1215d7f5276a40569cf4630c64a69f86,objaverse,metal,metal
12160cfb13734f149695dfa3dfca867a,objaverse,wood,fabric
1216b3819266457ab283d0332c534968,objaverse,wood,fabric
12171725bdf346ed82a2ad8b0209d557,objaverse,wood,plastic
12171f60349f42e79ade6c663d726768,objaverse,metal,plastic
12172e3b90274c79a75df1f3fe23399a,objaverse,wood,wood
12177221a76e4c5c851f11ed352b3800,objaverse,metal,metal
12190f0692074473927130ae15e3f2f8,objaverse,metal,ceramic
121a362f606a412a9d82ea810981b6be,objaverse,metal,plastic
121ad15a4a384df49331b62f2fa284d3,objaverse,wood,wood
121ad625340e4dfc84d13f61d4d6758a,objaverse,wood,plastic
121adcf9239b40a2991f316e4c0ec463,objaverse,very dry ground,ceramic
121ae20c90c1499b9be400de19f639ab,objaverse,glass,glass
121b72f4f78846f2867336bde21cd4d3,objaverse,metal,metal
121c2dcc48d549cc8c15a593816a26a8,objaverse,wood,plastic
121c31e5b04c4f2abb05f6edd8a0563d,objaverse,wood,plastic
121c5de58b9a4d6ca83291538cb23ae6,objaverse,brick,ceramic
121ce672720440548eb2bf390df02730,objaverse,wood,food
121d78e7ce50469eb81902f2489c4ae9,objaverse,wood,paper
121d8e17447d4e79b2d289ee9c13bd98,objaverse,wood,fabric
121e1f591ce243d487a1cd641554abce,objaverse,wood,wood
121e65da75a544769aa4b2653eb2013d,objaverse,metal,fabric
121eb781cc114b5290e794dd0787e228,objaverse,metal,plastic
121ebcdffd1843fda20c8078a09332e4,objaverse,very dry ground,fabric
121f3151d5f943bd9cb8b41f526b1a30,objaverse,plasterboard,paper
121f96919a154576990d50bf66351a62,objaverse,metal,metal
121fa18a34934945a6881b8db9e5349e,objaverse,wood,wood
1220f8a0ccfa40bd83e231e99e7595a6,objaverse,wood,plastic
12213cb7bb834c939485124a0951ae9d,objaverse,wood,wood
12215bd437994edd804638648fe1e386,objaverse,wood,plastic
12218b96a3324c6d9e6ee06969883f6b,objaverse,wood,plastic
12218c2023c44fdcaff3806f3318c72e,objaverse,wood,wood
1221e327748d4947af1ac73dbf36689c,objaverse,glass,plastic
122254dc1e6549f791cf8dd1bc56f221,objaverse,marble,plastic
12236aff19284f49acbb9f0b476a0236,objaverse,wood,fabric
122403511bea4d6fb5fdcf47de67ca4a,objaverse,metal,ceramic
1224778c5a664b83aec202aa4324bf94,objaverse,metal,metal
1224899d82d947909076ee8b4ac49d44,objaverse,wood,plastic
122497970fd64b0e82326c535a5f9f76,objaverse,marble,metal
1225691039364826ba1686b95a60b065,objaverse,plasterboard,plastic
1225e4c2e4d842c585b6a18445f273bd,objaverse,wood,wood
1227ed4434c34812ab206fa077823054,objaverse,metal,metal
1228db90283c408ba7cffbf2da67b1cf,objaverse,glass,ceramic
1229e6431c224d309ffa4df8927a76db,objaverse,wood,plastic
122abbcbd0fc49d2a0b157dd63730da0,objaverse,metal,metal
122b731d80f14411976178c6e6e6af45,objaverse,metal,metal
122bef21e3fd46a89d6a099d411f02d7,objaverse,metal,metal
122c0a4010eb43538e2a4668c249a973,objaverse,wood,plastic
122d0f8d3ac24d05b671f5eab21e892d,objaverse,metal,metal
122d7028bb0643179109be0efa171c39,objaverse,wood,plastic
122dd166b3a54be385a77e42229b63bf,objaverse,glass,glass
122e23c8ce0f44a4a587d74744df3fb9,objaverse,glass,plastic
122e4b0e9ded461a842568bad0127ac7,objaverse,wood,rubber
1230444ce2e149f4a76061ab1010f56e,objaverse,metal,ceramic
12304e30fc9d4c1288f6634dd80a2bb8,objaverse,metal,metal
1230b8ff9a9645a98296d59715c929bd,objaverse,very dry ground,ceramic
1231148d82d64d81bb64b32b168a1bcb,objaverse,metal,metal
1231d4a31e6c4e64845ca1fae0cf0450,objaverse,wood,plastic
12321371e98d41b4afe98796a529cf17,objaverse,wood,plastic
1232265d731e41cdaef42f94f4a54962,objaverse,very dry ground,very dry ground
1232621eab6946ffabdbc6a08dfdfe37,objaverse,very dry ground,ceramic
12331a72d2314bcf96c74e1544ef4873,objaverse,wood,plastic
12340f47ccd74aa6a87e25ad692fab10,objaverse,wood,fabric
12342a06fcf6484b895f2f4e9f8c8cf2,objaverse,wood,plastic
1234cf3a32e34cb38ffc88b08bc5c223,objaverse,metal,metal
1234d0ab312d4296b9001add1c942b80,objaverse,glass,glass
1235f0b0d56d44239f0b39d90664cede,objaverse,wood,plastic
12362c9840454a448d41c03fb7852e90,objaverse,metal,metal
12368972fbfd4603b1db7e4e51f1ae6d,objaverse,glass,ceramic
1237460449504cee91c8d2e54cf4b443,objaverse,metal,metal
1237be2cf2a74be485246841c63e536c,objaverse,chipboard,paper
123892c3ff77449cb18e1493bc1b4be2,objaverse,very dry ground,very dry ground
12395e6ea77c4f519e0bd37bb086f86f,objaverse,metal,metal
12397c70ee9a40bebeaba9de95137696,objaverse,wood,plastic
1239f8ba2f4948f6a0035b29a2613a8c,objaverse,wood,fabric
123a76392c9f4c23a65f18a11cf3a5a8,objaverse,wood,wood
123a79642c2646d8b315576828fea84a,objaverse,metal,plastic
123a88555a3640ea8e4977d76e6650d9,objaverse,chipboard,paper
123ba16abe904960ae4217905c0c79d5,objaverse,metal,metal
123bc4d8d24d47e9b332885604e8578c,objaverse,wood,plastic
123bc7e3a8204c69ad76794b689059ab,objaverse,wood,wood
123bd84f3525498daffce9b022ba3e22,objaverse,metal,metal
123c7146d631425683fca388494042a0,objaverse,metal,metal
123cb9d20fcf4b7da5b463a36cb6dc0b,objaverse,metal,plastic
123cd1b80861478ba55d49f7998efdff,objaverse,wood,plastic
123d084ac1a84fb983b8c685052e1aa2,objaverse,wood,wood
123e55aeca7c4cea9d664a5b2142659e,objaverse,wood,wood
123f95eff33c4149a81231c1079bb6aa,objaverse,wood,food
12400669b4ed40af8e24eb1a6caa02f1,objaverse,wood,wood
12407b5729454a5d8d6bc568ef1075c0,objaverse,plasterboard,ceramic
124174f527714205bbb744250b0e6b1e,objaverse,glass,metal
12418aa9f95d428eba2267949d9e9b3c,objaverse,metal,metal
12419ca854a64a8281cb2c8fa6a95407,objaverse,metal,metal
1241e4ec6fd440b69c9464b9434ee1e3,objaverse,wood,paper
124208a44b1340eea1ff5572b37ab715,objaverse,wood,wood
124294320394485aa661f7d003559231,objaverse,wood,ceramic
124297e7e4574c48b9c1b814b6ddf516,objaverse,wood,leather
124397c76be74a07955e2e8c6a75d6fc,objaverse,wood,wood
12445d6c1cec4ff88471daf166665588,objaverse,wood,plastic
1246a8e8f1b8445492fff7cd8443bd02,objaverse,wood,wood
1246af6b6b9e4293a466f30ede054aca,objaverse,wood,wood
1246e4ccf86f48ceabb9b178bfaadbd6,objaverse,metal,metal
12482f9ad317449aa7e1ff1732c21453,objaverse,glass,ceramic
12483b651665425c94d973988f4788d6,objaverse,marble,marble
12499bdd68d94676b3db8d2b170e2cde,objaverse,very dry ground,food
1249aeac97e74db0a336f21b8429da7d,objaverse,very dry ground,plastic
124a4c0097d34499aa24d5f7799eeec7,objaverse,very dry ground,plastic
124a7b4b6da345dba70920644fd0e7b2,objaverse,marble,marble
124a8bb63be5468188c0b220c3395bdf,objaverse,wood,fabric
124b07d7327849609544bbc6bdc2f7d5,objaverse,marble,marble
124c8eab5a5046699d29aa1d84c75137,objaverse,metal,metal
124c9e2ab695412dbcb87ca75eef7931,objaverse,glass,glass
124ca24c990c40a0b68a0743171acd46,objaverse,metal,metal
124cb8f7208843449cb7ca2bf3536210,objaverse,wood,wood
124d2d5a41e94fb3bb89d49138868509,objaverse,wood,fabric
124d99d6413c43a4b67570b8747ab5ea,objaverse,wood,plastic
124e58ef07da473f9c5d0762733553ae,objaverse,metal,metal
124ee783c9ed4348b9c616a960cc36ea,objaverse,glass,plastic
124f19cc71d848dba882771e300acc65,objaverse,marble,marble
124f918131824802a270ca08b8c584e0,objaverse,wood,plastic
124ffef458c647af8153c82a304afa43,objaverse,wood,fabric
12503d568e8b452183423f3a15de1bcf,objaverse,marble,marble
12506b398b3b4c25a7a45d5806ccdb44,objaverse,wood,leather
12507760687e40279fbb22bebec1fa84,objaverse,metal,metal
12508452955648ff9851b8b808fa3b47,objaverse,plasterboard,ceramic
1250bd34b95543fa8628a8c5384d8049,objaverse,metal,metal
1250c87746c649e5b83f557c8bf4aaec,objaverse,wood,plastic
12516bf2ceda4dab970d7da799b70850,objaverse,brick,ceramic
125180830cbe44818e1be482a509f0e8,objaverse,metal,metal
1251991c4d804ce6ae93d9bf53e723df,objaverse,metal,metal
1251c882351b4273918cafeeea7f92bc,objaverse,metal,ceramic
